"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14519605,14520981,"Pavir.3KG214800","","AT1G23710","","Protein of unknown function (DUF1645)","LOC_Os05g50230","DUF1645 domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14523446,14527296,"Pavir.3KG214900","GO:0016560,GO:0005778,GO:0005515","AT5G62810","ATPEX14,PED2,PEX14","peroxin 14","LOC_Os05g50220","pex14, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14527523,14543178,"Pavir.3KG215000","","AT3G27930","","","LOC_Os05g50200","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14543674,14545229,"Pavir.3KG215027","","","","","LOC_Os01g41530","OsFBL2 - F-box domain and LRR containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14548811,14553521,"Pavir.3KG215054","","AT3G27930","","","LOC_Os05g50200","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14555033,14558896,"Pavir.3KG215200","GO:0006468,GO:0004672","AT3G01490","","Protein kinase superfamily protein","LOC_Os05g50190","protein kinase domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14561652,14562566,"Pavir.3KG215300","","AT1G18530","","EF hand calcium-binding protein family","LOC_Os05g50180","OsCML14 - Calmodulin-related calcium sensor protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14564177,14569378,"Pavir.3KG215400","GO:0016787,GO:0008152","AT5G15860","ATPCME,PCME","prenylcysteine methylesterase","LOC_Os05g50170","ATPCME, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14596979,14598376,"Pavir.3KG215500","","AT3G25640","","Protein of unknown function, DUF617","LOC_Os05g50160","DUF617 domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14613781,14617347,"Pavir.3KG215600","GO:0055085,GO:0016021","AT2G01420","ATPIN4,PIN4","Auxin efflux carrier family protein","LOC_Os05g50140","auxin efflux carrier component, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14692745,14695976,"Pavir.3KG215800","GO:0005515","AT2G34930","","disease resistance family protein / LRR family protein","LOC_Os11g35840","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14696672,14702628,"Pavir.3KG215900","GO:0006468,GO:0005524,GO:0004672","AT3G18040","MPK9","MAP kinase 9","LOC_Os05g50120","CGMC_MAPKCMGC_2.3 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed","OsMPK17 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14703986,14708667,"Pavir.3KG216000","","AT3G25690","CHUP1","Hydroxyproline-rich glycoprotein family protein","LOC_Os12g01449","chloroplast unusual positioning protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14710616,14711490,"Pavir.3KG216027","GO:0016021,GO:0012511","AT3G18570","","Oleosin family protein","LOC_Os05g50110","oleosin, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14723399,14724441,"Pavir.3KG216100","","","","","LOC_Os05g50100","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14757979,14759968,"Pavir.3KG216200","GO:0055114,GO:0016491","AT1G52820","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os05g50090","oxidoreductase, 2OG-FeII oxygenase domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14761214,14762624,"Pavir.3KG216300","","AT4G03070","AOP,AOP1,AOP1.1","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os05g50090","oxidoreductase, 2OG-FeII oxygenase domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14762815,14781949,"Pavir.3KG216400","GO:0055114,GO:0016491","AT4G03070","AOP,AOP1,AOP1.1","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os05g50090","oxidoreductase, 2OG-FeII oxygenase domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14780311,14783255,"Pavir.3KG216500","GO:0046872","AT1G66810","","Zinc finger C-x8-C-x5-C-x3-H type family protein","LOC_Os05g50080","zinc finger C-x8-C-x5-C-x3-H type family protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14784436,14785785,"Pavir.3KG216600","","","","","LOC_Os05g49960","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14786581,14787417,"Pavir.3KG216700","","AT2G25625","","","LOC_Os05g49940","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14789382,14789931,"Pavir.3KG216800","","AT2G25625","","","LOC_Os05g49940","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14797217,14798988,"Pavir.3KG217000","GO:0005634,GO:0000989","AT2G01570","RGA,RGA1","GRAS family transcription factor family protein","LOC_Os05g49930","GRAS family transcription factor domain containing protein, expressed","OsSLRL2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14801739,14806270,"Pavir.3KG217100","","AT1G15510","ATECB2,ECB2,VAC1","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os05g49920","pentatricopeptide, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14806466,14810372,"Pavir.3KG217200","","AT2G25605","","","LOC_Os05g49910","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14810724,14813044,"Pavir.3KG217300","GO:0016747,GO:0008610,GO:0016020,GO:0006633","AT2G26640","KCS11","3-ketoacyl-CoA synthase 11","LOC_Os05g49900","3-ketoacyl-CoA synthase, putative, expressed","OsCHS "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14816791,14817788,"Pavir.3KG217327","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14818936,14821898,"Pavir.3KG217400","GO:0005525","AT5G55190","ATRAN3,RAN3","RAN GTPase 3","LOC_Os05g49890","ras-related protein, putative, expressed","OsRAN2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14822818,14829177,"Pavir.3KG217500","GO:0055114,GO:0016491,GO:0016616,GO:0019752","AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","LOC_Os01g46070","lactate/malate dehydrogenase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14830687,14834783,"Pavir.3KG217600","GO:0055114,GO:0016491,GO:0016616,GO:0019752","AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","LOC_Os01g46070","lactate/malate dehydrogenase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14836385,14839370,"Pavir.3KG217700","GO:0006629","AT4G18550","","alpha/beta-Hydrolases superfamily protein","LOC_Os05g49840","phospholipase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14859627,14861489,"Pavir.3KG217900","","","","","LOC_Os05g40500","F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14880120,14882277,"Pavir.3KG218100","GO:0008270","AT5G33393","","","LOC_Os02g30480","retrotransposon protein, putative, unclassified, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14883537,14885125,"Pavir.3KG218200","","","","","LOC_Os05g40500","F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14886980,14888254,"Pavir.3KG218300","GO:0005515","AT4G09190","","F-box and associated interaction domains-containing protein","LOC_Os02g03810","OsFBX34 - F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14891203,14896563,"Pavir.3KG218400","","AT4G18570","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os05g49820","chloroplast unusual positioning protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14902219,14904746,"Pavir.3KG218500","","","","","LOC_Os01g56740","OsFBDUF7 - F-box and DUF domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",14905078,14908582,"Pavir.3KG218600","","AT2G27430","","ARM repeat superfamily protein","LOC_Os05g49810","armadillo/beta-catenin-like repeat containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20731615,20735879,"Pavir.3KG234700","","AT3G02860","","zinc ion binding","LOC_Os05g41530","ZOS5-11 - C2H2 zinc finger protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20738394,20738737,"Pavir.3KG234727","","","","","LOC_Os10g03490","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20742511,20751679,"Pavir.3KG234800","GO:0003677","AT1G65440","GTB1","global transcription factor group B1","LOC_Os05g41510","SH2 motif, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20754983,20756099,"Pavir.3KG234900","","","","","LOC_Os05g41500","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20759012,20760227,"Pavir.3KG235000","","AT3G63060","EDL3","EID1-like 3","LOC_Os05g41490","circadian clock coupling factor ZGT, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20761962,20764114,"Pavir.3KG235027","","AT5G25400","","Nucleotide-sugar transporter family protein","LOC_Os05g41480","domain of unknown function, DUF250 domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20766341,20767732,"Pavir.3KG235200","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os11g41380","transposon protein, putative, unclassified, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20768581,20769736,"Pavir.3KG235300","GO:0008270","","","","LOC_Os12g08530","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20770863,20775580,"Pavir.3KG235327","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",20781891,20782322,"Pavir.3KG235600","GO:0004869","AT3G12490","ATCYS6,ATCYSB,CYSB","cystatin B","LOC_Os05g41460","cysteine proteinase inhibitor precursor protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17113094,17114770,"Pavir.3KG276700","","AT5G26660","ATMYB86,MYB86","myb domain protein 86","LOC_Os05g46610","myb-like DNA-binding domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17144214,17151081,"Pavir.3KG276727","","","","","LOC_Os03g22560","MYB family transcription factor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17151639,17153063,"Pavir.3KG276754","","AT2G37860","LCD1","Protein of unknown function (DUF3411)","LOC_Os04g44290","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17101730,17109717,"Pavir.3KG276800","","AT4G39150","","DNAJ heat shock N-terminal domain-containing protein","LOC_Os05g46620","chaperone protein dnaJ 10, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17091707,17097438,"Pavir.3KG277200","","AT2G21520","","Sec14p-like phosphatidylinositol transfer family protein","LOC_Os05g46720","phosphatidylinositol transfer, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17100312,17101800,"Pavir.3KG277227","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17077125,17083266,"Pavir.3KG277500","GO:0046872","AT4G14368","","Regulator of chromosome condensation (RCC1) family protein","LOC_Os05g46740","regulator of chromosome condensation, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17087275,17090341,"Pavir.3KG277527","","","","","LOC_Os12g43900","retrotransposon protein, putative, LINE subclass, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17054085,17055617,"Pavir.3KG277600","","AT4G26890","MAPKKK16","mitogen-activated protein kinase kinase kinase 16","LOC_Os05g46750","STE_MEKK_ste11_MAP3K.18 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17018557,17022342,"Pavir.3KG278000","GO:0003677","AT1G29850","","double-stranded DNA-binding family protein","LOC_Os05g47446","expressed protein","OsPDCD5 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17001005,17004020,"Pavir.3KG278500","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G62150","PGP21","P-glycoprotein 21","LOC_Os05g47490","MDR-like ABC transporter, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16997768,17000990,"Pavir.3KG278600","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT1G02520","PGP11","P-glycoprotein 11","LOC_Os05g47490","MDR-like ABC transporter, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16946947,16960745,"Pavir.3KG278800","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT2G47000","ABCB4,ATPGP4,MDR4,PGP4","ATP binding cassette subfamily B4","LOC_Os01g50160","MDR-like ABC transporter, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16946709,16951542,"Pavir.3KG278827","GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887","AT3G62150","PGP21","P-glycoprotein 21","LOC_Os05g47500","MDR-like ABC transporter, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16942108,16944893,"Pavir.3KG279000","","AT3G21610","","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","LOC_Os05g47530","Divergent PAP2 family domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16927330,16932577,"Pavir.3KG279100","GO:0008168,GO:0008152","AT3G18000","NMT1,PEAMT,XPL1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os05g47540","CPuORF26 - conserved peptide uORF-containing transcript, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16924898,16927711,"Pavir.3KG279200","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16918008,16925120,"Pavir.3KG279300","GO:0005543","AT2G01600","","ENTH/ANTH/VHS superfamily protein","LOC_Os05g47550","ANTH/ENTH domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16904903,16909402,"Pavir.3KG279500","GO:0006468,GO:0005524,GO:0004672","AT1G68830","STN7","STT7 homolog STN7","LOC_Os05g47560","serine/threonine-protein kinase SNT7, chloroplast precursor, putative, expressed","Stn7 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16896627,16898306,"Pavir.3KG279700","","","","","LOC_Os07g09730","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16858878,16859353,"Pavir.3KG279900","","AT1G13245","DVL4,RTFL17","ROTUNDIFOLIA like 17","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16845399,16846585,"Pavir.3KG280000","","AT2G16190","","","LOC_Os05g47620","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16838536,16843682,"Pavir.3KG280300","GO:0004045","AT1G18440","","Peptidyl-tRNA hydrolase family protein","LOC_Os05g47630","peptidyl-tRNA hydrolase, mitochondrial precursor protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16836153,16838190,"Pavir.3KG280400","","AT4G29840","MTO2,TS","Pyridoxal-5\'-phosphate-dependent enzyme family protein","LOC_Os05g47640","threonine synthase, chloroplast precursor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16786238,16789164,"Pavir.3KG280600","","AT5G61840","GUT1","Exostosin family protein","LOC_Os01g70200","exostosin family domain containing protein, expressed","OsIRX10 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16781302,16784844,"Pavir.3KG280700","","AT1G27440","ATGUT1,GUT2,IRX10","Exostosin family protein","LOC_Os10g10080","exostosin family domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16747089,16748775,"Pavir.3KG280900","GO:0006355,GO:0003700,GO:0003677","AT1G25560","EDF1,TEM1","AP2/B3 transcription factor family protein","LOC_Os05g47650","B3 DNA binding domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16736630,16739750,"Pavir.3KG281000","","AT3G02600","ATLPP3,LPP3","lipid phosphate phosphatase 3","LOC_Os05g47660","lipid phosphatase protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16694601,16698311,"Pavir.3KG281200","GO:0008270,GO:0005515","AT1G73760","","RING/U-box superfamily protein","LOC_Os05g47670","zinc finger, C3HC4 type domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16702170,16703258,"Pavir.3KG281227","","AT2G01180","ATLPP1,ATPAP1,LPP1,PAP1","phosphatidic acid phosphatase 1","LOC_Os05g47660","lipid phosphatase protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16687983,16694696,"Pavir.3KG281300","","AT1G66840","","Plant protein of unknown function (DUF827)","LOC_Os05g47680","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16672229,16676185,"Pavir.3KG281400","GO:0016787","AT3G19980","ATFYPP3,EMB2736,FYPP3,STPP","flower-specific, phytochrome-associated protein phosphatase 3","LOC_Os01g49690","Ser/Thr protein phosphatase family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16658086,16659630,"Pavir.3KG281500","","AT3G18260","","Reticulon family protein","LOC_Os05g47690","reticulon domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16654789,16655481,"Pavir.3KG281600","","AT3G18280","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os05g47700","LTPL152 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16651794,16652535,"Pavir.3KG281700","","AT3G18280","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os05g47730","LTPL153 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16637463,16638554,"Pavir.3KG281800","","AT1G66930","","Protein kinase superfamily protein","LOC_Os05g47770","serine/threonine-protein kinase At1g18390 precursor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16620457,16623393,"Pavir.3KG282200","GO:0006468,GO:0004672","AT1G67000","","Protein kinase superfamily protein","LOC_Os01g49580","Protein kinase domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16624100,16629385,"Pavir.3KG282227","GO:0006468,GO:0005524,GO:0004672","AT5G38260","","Protein kinase superfamily protein","LOC_Os01g49614","Protein kinase domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16614243,16620270,"Pavir.3KG282300","GO:0006468,GO:0004672","AT1G18390","","Protein kinase superfamily protein","LOC_Os05g47770","serine/threonine-protein kinase At1g18390 precursor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16617156,16620224,"Pavir.3KG282400","","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g49600","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16608394,16609439,"Pavir.3KG282500","","","","","LOC_Os11g05030","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16603844,16604410,"Pavir.3KG282600","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16605319,16607691,"Pavir.3KG282627","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16600797,16601718,"Pavir.3KG282700","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16590092,16600608,"Pavir.3KG282800","GO:0008270","AT3G18290","BTS,EMB2454","zinc finger protein-related","LOC_Os01g49470","E3 ubiquitin ligase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16588428,16592129,"Pavir.3KG282900","","AT1G67040","","","LOC_Os05g47790","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16578703,16580401,"Pavir.3KG283100","","AT3G60410","","Protein of unknown function (DUF1639)","LOC_Os05g47810","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16580267,16580632,"Pavir.3KG283127","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16587883,16588427,"Pavir.3KG283154","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16574572,16575864,"Pavir.3KG283200","","AT1G25370","","Protein of unknown function (DUF1639)","LOC_Os05g47820","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16570931,16572108,"Pavir.3KG283300","","AT3G18295","","Protein of unknown function (DUF1639)","LOC_Os05g47830","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17325278,17331308,"Pavir.3KG284300","","AT1G55340","","Protein of unknown function (DUF1639)","LOC_Os05g46395","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17349727,17350269,"Pavir.3KG284327","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17352824,17355313,"Pavir.3KG284354","","AT3G21330","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os05g46370","bHelix-loop-helix transcription factor, putative, expressed","OsLF "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17321007,17322084,"Pavir.3KG284500","","AT1G73040","","Mannose-binding lectin superfamily protein","LOC_Os01g51050","jacalin-like lectin domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17323995,17324183,"Pavir.3KG284527","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17318619,17320940,"Pavir.3KG284600","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT2G19730","","Ribosomal L28e protein family","LOC_Os02g57540","60S ribosomal protein L28-1, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17315716,17318288,"Pavir.3KG284700","","AT2G46540","","","LOC_Os05g46450","fiber protein Fb11, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17304558,17313572,"Pavir.3KG284800","","AT5G53050","","alpha/beta-Hydrolases superfamily protein","LOC_Os05g46460","hydrolase, alpha/beta fold family domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17294167,17295448,"Pavir.3KG285300","","","","","LOC_Os05g46470","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17276899,17278158,"Pavir.3KG285800","","AT3G15670","","Late embryogenesis abundant protein (LEA) family protein","LOC_Os05g46480","late embryogenesis abundant protein, group 3, putative, expressed","OsLEA3|OsLEA3-1 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17283588,17286280,"Pavir.3KG285827","","AT3G47680","","DNA binding","LOC_Os10g27370","transposon protein, putative, Pong sub-class, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17288481,17291515,"Pavir.3KG285854","","","","","LOC_Os11g09630","OsFBX407 - F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17291582,17292184,"Pavir.3KG285881","","AT3G28410","","F-box/RNI-like superfamily protein","LOC_Os11g09590","OsFBX404 - F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17266765,17274570,"Pavir.3KG285900","GO:0005515","AT1G80210","","Mov34/MPN/PAD-1 family protein","LOC_Os05g46490","mov34 family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17263828,17264527,"Pavir.3KG286000","","AT5G20100","","","LOC_Os05g46500","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17256724,17260047,"Pavir.3KG286100","GO:0005975,GO:0004650","AT1G80170","","Pectin lyase-like superfamily protein","LOC_Os05g46510","polygalacturonase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17248088,17250884,"Pavir.3KG286300","GO:0005975,GO:0004650","AT1G23460","","Pectin lyase-like superfamily protein","LOC_Os05g46520","polygalacturonase, putative, expressed",NA
